vendor,bulletin_id,published_date,year,month,cve_id
google,google-2020-01-01,2020-01-01,2020,1,CVE-2019-2267
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0001
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0002
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0003
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0004
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0006
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0007
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0008
google,google-2020-01-01,2020-01-01,2020,1,CVE-2020-0009
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-10567
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-10590
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-11599
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14044
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14046
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14049
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14051
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14055
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14057
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14060
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-14063
google,google-2020-02-01,2020-02-01,2020,2,CVE-2019-2200
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0005
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0014
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0015
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0017
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0018
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0020
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0021
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0022
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0023
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0026
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0027
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0028
google,google-2020-02-01,2020-02-01,2020,2,CVE-2020-0030
google,google-2020-03-01,2020-03-01,2020,3,CVE-2018-11838
google,google-2020-03-01,2020-03-01,2020,3,CVE-2018-11970
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10526
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10546
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10549
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10550
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10552
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10553
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10554
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10569
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10577
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10586
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10587
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10591
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10593
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10594
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10603
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10604
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10612
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-10616
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14000
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14015
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14026
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14027
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14028
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14029
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14030
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14031
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14032
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14045
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14048
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14050
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14061
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14068
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14071
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14072
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14079
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14081
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14082
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14083
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14085
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14086
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14095
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14097
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-14098
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-15239
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-19527
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-19537
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-2300
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-2311
google,google-2020-03-01,2020-03-01,2020,3,CVE-2019-2317
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0010
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0011
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0012
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0029
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0031
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0032
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0033
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0034
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0035
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0036
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0037
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0038
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0039
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0041
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0042
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0043
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0044
google,google-2020-03-01,2020-03-01,2020,3,CVE-2020-0069
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10483
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10551
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10575
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10588
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10589
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10608
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10609
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-10610
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14001
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14007
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14009
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14011
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14012
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14018
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14019
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14020
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14021
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14022
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14033
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14070
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14075
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14104
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14105
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14110
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14111
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14112
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14113
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14114
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14122
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14127
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14131
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14132
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14134
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-14135
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-19524
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-19532
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-19807
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-2056
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-5018
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-8457
google,google-2020-04-01,2020-04-01,2020,4,CVE-2019-9936
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0070
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0071
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0072
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0073
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0075
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0076
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0077
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0078
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0079
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0080
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0081
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-0082
google,google-2020-04-01,2020-04-01,2020,4,CVE-2020-3651
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14053
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14054
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14066
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14067
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14077
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14078
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-14087
google,google-2020-05-01,2020-05-01,2020,5,CVE-2019-19536
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0024
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0064
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0065
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0090
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0091
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0092
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0093
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0094
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0096
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0097
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0098
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0100
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0101
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0102
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0103
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0104
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0105
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0106
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0109
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-0110
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3610
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3615
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3616
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3618
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3623
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3625
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3630
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3633
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3641
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3645
google,google-2020-05-01,2020-05-01,2020,5,CVE-2020-3680
google,google-2020-06-01,2020-06-01,2020,6,CVE-2017-9704
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-10597
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-14047
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-14062
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-14073
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-14076
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-14080
google,google-2020-06-01,2020-06-01,2020,6,CVE-2019-9460
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0113
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0114
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0115
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0116
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0117
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0118
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0119
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-0121
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3614
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3626
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3628
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3635
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3642
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3658
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3660
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3661
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3662
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3663
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3665
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-3676
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-8428
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-8597
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-8647
google,google-2020-06-01,2020-06-01,2020,6,CVE-2020-8648
google,google-2020-07-01,2020-07-01,2020,7,CVE-2018-20669
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-10580
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-14123
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-14124
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-14130
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-18282
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-20636
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-9501
google,google-2020-07-01,2020-07-01,2020,7,CVE-2019-9502
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0107
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0122
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0224
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0225
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0226
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0227
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0228
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0230
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-0231
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-3688
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-3698
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-3699
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-3700
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-3701
google,google-2020-07-01,2020-07-01,2020,7,CVE-2020-9589
google,google-2020-08-01,2020-08-01,2020,8,CVE-2018-13903
google,google-2020-08-01,2020-08-01,2020,8,CVE-2018-5886
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-10562
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-10615
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-13998
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-13999
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14025
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14052
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14056
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14065
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14089
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14115
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-14119
google,google-2020-08-01,2020-08-01,2020,8,CVE-2019-16746
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0108
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0238
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0239
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0240
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0241
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0242
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0243
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0247
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0248
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0249
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0250
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0251
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0252
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0253
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0254
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0256
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0257
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0258
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0259
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-0260
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-10751
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11115
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11116
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11118
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11120
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11122
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-11128
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-12464
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3611
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3619
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3624
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3636
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3640
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3643
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3644
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3666
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3667
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3668
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3669
google,google-2020-08-01,2020-08-01,2020,8,CVE-2020-3675
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-10527
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-10596
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-10628
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-10629
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-13992
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-13994
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-13995
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-14074
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-14117
google,google-2020-09-01,2020-09-01,2020,9,CVE-2019-19769
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0074
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0123
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0229
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0245
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0278
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0342
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0379
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0380
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0381
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0382
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0383
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0384
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0385
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0386
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0388
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0389
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0390
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0391
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0392
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0393
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0394
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0395
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0396
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0397
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0399
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0401
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0404
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-0407
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-11124
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-11129
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-11133
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-11135
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3613
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3617
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3620
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3621
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3622
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3629
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3634
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3656
google,google-2020-09-01,2020-09-01,2020,9,CVE-2020-3671
google,google-2020-10-01,2020-10-01,2020,10,CVE-2019-2194
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0213
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0215
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0246
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0283
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0339
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0367
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0371
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0376
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0377
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0378
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0398
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0400
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0408
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0410
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0411
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0412
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0413
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0414
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0415
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0416
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0419
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0420
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0421
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0422
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-0423
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11125
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11141
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11154
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11155
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11156
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11157
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11162
google,google-2020-10-01,2020-10-01,2020,10,CVE-2020-11164
